"Date","Time.Live","Timestamp","Average.Viewers","Live.Views","New.Followers","Chatters","Chat.Messages","Clips.Created","Clip.Views"
"2024_1_7",59,"2:54 AM",34,1,0,1,1,0,0
"2024_1_7",60,"2:55 AM",35,1,0,3,3,0,0
"2024_1_7",61,"2:56 AM",35,0,0,2,3,0,0
"2024_1_7",62,"2:57 AM",35,0,0,2,2,0,0
"2024_1_7",63,"2:58 AM",35,0,0,3,3,0,0
"2024_1_7",64,"2:59 AM",34,0,0,0,0,0,0
"2024_1_7",65,"3:00 AM",34,0,0,0,0,0,0
"2024_1_7",66,"3:01 AM",35,1,0,1,2,0,0
"2024_1_7",67,"3:02 AM",34,0,0,0,0,0,0
"2024_1_7",68,"3:03 AM",34,1,0,0,0,0,0
"2024_1_7",69,"3:04 AM",37,2,0,2,2,0,0
"2024_1_7",70,"3:05 AM",38,4,0,1,1,0,0
"2024_1_7",71,"3:06 AM",37,0,0,0,0,0,0
"2024_1_7",72,"3:07 AM",37,1,0,2,2,0,0
"2024_1_7",73,"3:08 AM",37,1,0,2,3,0,0
"2024_1_7",74,"3:09 AM",38,1,0,1,6,0,0
"2024_1_7",75,"3:10 AM",38,2,0,1,2,0,0
"2024_1_7",76,"3:11 AM",38,0,0,2,2,0,0
"2024_1_7",77,"3:12 AM",37,0,0,2,3,0,0
"2024_1_7",78,"3:13 AM",38,1,0,2,5,0,0
"2024_1_7",79,"3:14 AM",38,0,0,1,1,0,0
"2024_1_7",80,"3:15 AM",37,0,0,1,3,0,0
"2024_1_7",81,"3:16 AM",37,0,0,1,3,0,0
"2024_1_7",82,"3:17 AM",37,0,0,3,5,0,0
"2024_1_7",83,"3:18 AM",37,2,0,3,12,0,0
"2024_1_7",84,"3:19 AM",38,1,0,7,11,0,0
"2024_1_7",85,"3:20 AM",38,0,0,2,4,0,0
"2024_1_7",86,"3:21 AM",39,0,0,2,4,0,0
"2024_1_7",87,"3:22 AM",39,0,0,2,4,0,0
"2024_1_7",88,"3:23 AM",38,1,0,1,1,0,0
"2024_1_7",89,"3:24 AM",38,1,0,1,1,0,0
"2024_1_7",90,"3:25 AM",37,0,0,0,0,0,0
"2024_1_7",91,"3:26 AM",35,0,0,1,1,0,0
"2024_1_7",92,"3:27 AM",35,2,0,0,0,0,0
"2024_1_7",93,"3:28 AM",39,2,0,0,0,0,0
"2024_1_7",94,"3:29 AM",38,0,0,1,1,0,0
"2024_1_7",95,"3:30 AM",36,0,0,1,3,0,0
"2024_1_7",96,"3:31 AM",37,0,0,3,7,0,0
"2024_1_7",97,"3:32 AM",37,1,0,1,1,0,0
"2024_1_7",98,"3:33 AM",37,0,0,0,0,0,0
"2024_1_7",99,"3:34 AM",37,0,0,1,2,0,0
"2024_1_7",100,"3:35 AM",40,2,0,0,0,0,0
"2024_1_7",101,"3:36 AM",40,1,0,0,0,0,0
"2024_1_7",102,"3:37 AM",40,0,0,0,0,0,0
"2024_1_7",103,"3:38 AM",40,0,0,0,0,0,0
"2024_1_7",104,"3:39 AM",40,0,0,0,0,0,0
"2024_1_7",105,"3:40 AM",40,0,0,3,5,0,0
"2024_1_7",106,"3:41 AM",40,0,0,3,4,0,0
"2024_1_7",107,"3:42 AM",41,1,0,1,1,0,0
"2024_1_7",108,"3:43 AM",41,1,0,4,4,0,0
"2024_1_7",109,"3:44 AM",41,1,0,0,0,0,0
"2024_1_7",110,"3:45 AM",42,1,0,0,0,0,0
"2024_1_7",111,"3:46 AM",43,1,0,2,2,0,0
"2024_1_7",112,"3:47 AM",42,1,0,0,0,0,0
"2024_1_7",113,"3:48 AM",42,1,0,3,3,0,0
"2024_1_7",114,"3:49 AM",41,0,0,0,0,0,0
"2024_1_7",115,"3:50 AM",41,1,0,0,0,0,0
"2024_1_7",116,"3:51 AM",44,1,0,0,0,0,0
"2024_1_7",117,"3:52 AM",43,1,0,2,2,0,0
"2024_1_7",118,"3:53 AM",42,0,0,1,1,0,0
"2024_1_7",119,"3:54 AM",44,3,0,0,0,0,0
"2024_1_7",120,"3:55 AM",42,1,0,0,0,0,0
"2024_1_7",121,"3:56 AM",44,1,0,1,3,0,0
"2024_1_7",122,"3:57 AM",43,0,0,1,5,0,0
"2024_1_7",123,"3:58 AM",43,2,0,1,1,0,0
"2024_1_7",124,"3:59 AM",45,0,0,0,0,0,0
"2024_1_7",125,"4:00 AM",44,1,0,1,1,0,0
"2024_1_7",126,"4:01 AM",45,1,0,1,2,0,0
"2024_1_7",127,"4:02 AM",45,2,0,1,1,0,0
"2024_1_7",128,"4:03 AM",44,0,0,0,0,0,0
"2024_1_7",129,"4:04 AM",43,1,0,1,2,0,0
"2024_1_7",130,"4:05 AM",45,1,0,1,1,0,0
"2024_1_7",131,"4:06 AM",44,0,0,0,0,0,0
"2024_1_7",132,"4:07 AM",44,0,0,2,3,0,0
"2024_1_7",133,"4:08 AM",44,0,0,1,1,0,0
"2024_1_7",134,"4:09 AM",44,1,0,2,2,0,0
"2024_1_7",135,"4:10 AM",45,0,0,1,1,0,0
"2024_1_7",136,"4:11 AM",45,0,0,1,1,0,0
"2024_1_7",137,"4:12 AM",45,1,0,0,0,0,0
"2024_1_7",138,"4:13 AM",46,0,0,0,0,0,0
"2024_1_7",139,"4:14 AM",48,0,0,2,3,0,0
"2024_1_7",140,"4:15 AM",50,2,0,2,2,0,0
"2024_1_7",141,"4:16 AM",46,1,0,3,3,0,0
"2024_1_7",142,"4:17 AM",44,0,0,2,4,0,0
"2024_1_7",143,"4:18 AM",44,1,0,2,4,0,0
"2024_1_7",144,"4:19 AM",44,0,0,0,0,0,0
"2024_1_7",145,"4:20 AM",44,0,0,0,0,0,0
"2024_1_7",146,"4:21 AM",46,0,0,0,0,0,0
"2024_1_7",147,"4:22 AM",46,0,0,0,0,0,0
"2024_1_7",148,"4:23 AM",43,1,0,1,1,0,0
"2024_1_7",149,"4:24 AM",44,0,0,1,2,0,0
"2024_1_7",150,"4:25 AM",45,2,0,2,3,0,0
"2024_1_7",151,"4:26 AM",45,0,0,0,0,0,0
"2024_1_7",152,"4:27 AM",44,0,0,0,0,0,0
"2024_1_7",153,"4:28 AM",45,0,0,0,0,0,0
"2024_1_7",154,"4:29 AM",44,0,0,1,1,0,0
"2024_1_7",155,"4:30 AM",44,0,0,1,1,0,0
"2024_1_7",156,"4:31 AM",43,0,0,1,1,0,0
"2024_1_7",157,"4:32 AM",44,1,0,1,1,0,0
"2024_1_7",158,"4:33 AM",43,0,0,0,0,0,0
"2024_1_7",159,"4:34 AM",43,0,0,0,0,0,0
"2024_1_7",160,"4:35 AM",45,2,0,0,0,0,0
"2024_1_7",161,"4:36 AM",46,1,0,3,4,0,0
"2024_1_7",162,"4:37 AM",48,2,0,8,12,0,0
